set,algorithm,id,size,time
"Alpha, A, C and AC",Generated,250,1000,3770.15e-06
"Alpha, A, C and AC",Improved,246,1000,337.38e-06
"Alpha, A, C and AC",Improved,247,1000,233.60e-06
"Alpha, A, C and AC",Improved,248,1000,106.73e-06
"Alpha, A, C and AC",Improved,249,1000,191.47e-06
"Alpha, A, C and AC",Improved,250,1000,96.13e-06
"Alpha, A, C and AC",Generated,251,1100,9861.12e-06
"Alpha, A, C and AC",Generated,252,1100,348.65e-06
"Alpha, A, C and AC",Generated,253,1100,12146.98e-06
"Alpha, A, C and AC",Generated,254,1100,436.35e-06
"Alpha, A, C and AC",Generated,255,1100,348.08e-06
"Alpha, A, C and AC",Improved,251,1100,161.26e-06
"Alpha, A, C and AC",Improved,252,1100,155.53e-06
"Alpha, A, C and AC",Improved,253,1100,207.63e-06
"Alpha, A, C and AC",Improved,254,1100,195.62e-06
"Alpha, A, C and AC",Improved,255,1100,173.04e-06
"Alpha, A, C and AC",Generated,256,1100,2522.82e-06
"Alpha, A, C and AC",Generated,257,1100,66930.10e-06
"Alpha, A, C and AC",Generated,258,1100,325.95e-06
"Alpha, A, C and AC",Generated,259,1100,332.16e-06
"Alpha, A, C and AC",Generated,260,1100,4928.68e-06
"Alpha, A, C and AC",Improved,256,1100,70.40e-06
"Alpha, A, C and AC",Improved,257,1100,409.52e-06
"Alpha, A, C and AC",Improved,258,1100,171.18e-06
"Alpha, A, C and AC",Improved,259,1100,129.03e-06
"Alpha, A, C and AC",Improved,260,1100,156.93e-06
"Alpha, A, C and AC",Generated,261,1100,2268.46e-06
"Alpha, A, C and AC",Generated,262,1100,534.60e-06
"Alpha, A, C and AC",Generated,263,1100,784.39e-06
"Alpha, A, C and AC",Generated,264,1100,406.34e-06
"Alpha, A, C and AC",Generated,265,1100,78044.94e-06
"Alpha, A, C and AC",Improved,261,1100,57.56e-06
"Alpha, A, C and AC",Improved,262,1100,96.35e-06
"Alpha, A, C and AC",Improved,263,1100,128.79e-06
"Alpha, A, C and AC",Improved,264,1100,211.70e-06
"Alpha, A, C and AC",Improved,265,1100,401.79e-06
"Alpha, A, C and AC",Generated,266,1100,74.78e-03
"Alpha, A, C and AC",Generated,267,1100,6.06e-03
"Alpha, A, C and AC",Generated,268,1100,2.28e-03
"Alpha, A, C and AC",Generated,269,1100,5.84e-03
"Alpha, A, C and AC",Generated,270,1100,1.69e-03
"Alpha, A, C and AC",Improved,266,1100,400.15e-06
"Alpha, A, C and AC",Improved,267,1100,169.95e-06
"Alpha, A, C and AC",Improved,268,1100,20.93e-06
"Alpha, A, C and AC",Improved,269,1100,154.37e-06
"Alpha, A, C and AC",Improved,270,1100,77.54e-06
"Alpha, A, C and AC",Generated,271,1100,17854.40e-06
"Alpha, A, C and AC",Generated,272,1100,1309.00e-06
"Alpha, A, C and AC",Generated,273,1100,448.06e-06
"Alpha, A, C and AC",Generated,274,1100,469.25e-06
"Alpha, A, C and AC",Generated,275,1100,378.31e-06
"Alpha, A, C and AC",Improved,271,1100,129.10e-06
"Alpha, A, C and AC",Improved,272,1100,110.02e-06
"Alpha, A, C and AC",Improved,273,1100,230.28e-06
"Alpha, A, C and AC",Improved,274,1100,181.11e-06
"Alpha, A, C and AC",Improved,275,1100,139.33e-06
"Alpha, A, C and AC",Generated,276,1200,1148.62e-06
"Alpha, A, C and AC",Generated,277,1200,567.86e-06
"Alpha, A, C and AC",Generated,278,1200,837.61e-06
"Alpha, A, C and AC",Generated,279,1200,30685.55e-06
"Alpha, A, C and AC",Generated,280,1200,2962.03e-06
"Alpha, A, C and AC",Improved,276,1200,220.31e-06
"Alpha, A, C and AC",Improved,277,1200,87.51e-06
"Alpha, A, C and AC",Improved,278,1200,86.34e-06
"Alpha, A, C and AC",Improved,279,1200,289.34e-06
"Alpha, A, C and AC",Improved,280,1200,168.98e-06
"Alpha, A, C and AC",Generated,281,1200,1611.23e-06
"Alpha, A, C and AC",Generated,282,1200,852.79e-06
"Alpha, A, C and AC",Generated,283,1200,2635.09e-06
"Alpha, A, C and AC",Generated,284,1200,3090.51e-06
"Alpha, A, C and AC",Generated,285,1200,24522.64e-06
"Alpha, A, C and AC",Improved,281,1200,87.00e-06
"Alpha, A, C and AC",Improved,282,1200,278.52e-06
"Alpha, A, C and AC",Improved,283,1200,48.85e-06
"Alpha, A, C and AC",Improved,284,1200,26.07e-06
"Alpha, A, C and AC",Improved,285,1200,214.80e-06
"Alpha, A, C and AC",Generated,286,1200,423.67e-06
"Alpha, A, C and AC",Generated,287,1200,841.79e-06
"Alpha, A, C and AC",Generated,288,1200,471.57e-06
"Alpha, A, C and AC",Generated,289,1200,5534.59e-06
"Alpha, A, C and AC",Generated,290,1200,819.34e-06
"Alpha, A, C and AC",Improved,286,1200,160.79e-06
"Alpha, A, C and AC",Improved,287,1200,140.47e-06
"Alpha, A, C and AC",Improved,288,1200,294.48e-06
"Alpha, A, C and AC",Improved,289,1200,226.37e-06
"Alpha, A, C and AC",Improved,290,1200,107.40e-06
"Alpha, A, C and AC",Generated,291,1200,357.60e-06
"Alpha, A, C and AC",Generated,292,1200,10073.54e-06
"Alpha, A, C and AC",Generated,293,1200,345.77e-06
"Alpha, A, C and AC",Generated,294,1200,41152.28e-06
"Alpha, A, C and AC",Generated,295,1200,1493.71e-06
"Alpha, A, C and AC",Improved,291,1200,201.55e-06
"Alpha, A, C and AC",Improved,292,1200,243.03e-06
"Alpha, A, C and AC",Improved,293,1200,265.84e-06
"Alpha, A, C and AC",Improved,294,1200,313.09e-06
"Alpha, A, C and AC",Improved,295,1200,61.42e-06
"Alpha, A, C and AC",Generated,296,1200,1.41e-03
"Alpha, A, C and AC",Generated,297,1200,1.65e-03
"Alpha, A, C and AC",Generated,298,1200,4.50e-03
"Alpha, A, C and AC",Generated,299,1200,5.81e-03
"Alpha, A, C and AC",Generated,300,1200,3.40e-03
"Alpha, A, C and AC",Improved,296,1200,104.50e-06
"Alpha, A, C and AC",Improved,297,1200,28.68e-06
"Alpha, A, C and AC",Improved,298,1200,27.05e-06
"Alpha, A, C and AC",Improved,299,1200,204.52e-06
"Alpha, A, C and AC",Improved,300,1200,197.88e-06
"Alpha, A, C and AC",Generated,301,1300,115118.90e-06
"Alpha, A, C and AC",Generated,302,1300,9196.52e-06
"Alpha, A, C and AC",Generated,303,1300,24900.32e-06
"Alpha, A, C and AC",Generated,304,1300,1489.56e-06
"Alpha, A, C and AC",Generated,305,1300,415.97e-06
"Alpha, A, C and AC",Improved,301,1300,573.42e-06
"Alpha, A, C and AC",Improved,302,1300,274.96e-06
"Alpha, A, C and AC",Improved,303,1300,257.40e-06
"Alpha, A, C and AC",Improved,304,1300,199.30e-06
"Alpha, A, C and AC",Improved,305,1300,145.15e-06
"Alpha, A, C and AC",Generated,306,1300,2576.83e-06
"Alpha, A, C and AC",Generated,307,1300,13721.88e-06
"Alpha, A, C and AC",Generated,308,1300,1563.80e-06
"Alpha, A, C and AC",Generated,309,1300,489.01e-06
"Alpha, A, C and AC",Generated,310,1300,84329.04e-06
"Alpha, A, C and AC",Improved,306,1300,48.63e-06
"Alpha, A, C and AC",Improved,307,1300,183.20e-06
"Alpha, A, C and AC",Improved,308,1300,124.50e-06
"Alpha, A, C and AC",Improved,309,1300,209.38e-06
"Alpha, A, C and AC",Improved,310,1300,450.94e-06
"Alpha, A, C and AC",Generated,311,1300,2.44e-03
"Alpha, A, C and AC",Generated,312,1300,32.66e-03
"Alpha, A, C and AC",Generated,313,1300,180.58e-03
"Alpha, A, C and AC",Generated,314,1300,1.11e-03
"Alpha, A, C and AC",Generated,315,1300,10.23e-03
"Alpha, A, C and AC",Improved,311,1300,54.40e-06
"Alpha, A, C and AC",Improved,312,1300,292.59e-06
"Alpha, A, C and AC",Improved,313,1300,727.28e-06
"Alpha, A, C and AC",Improved,314,1300,114.18e-06
"Alpha, A, C and AC",Improved,315,1300,179.68e-06
"Alpha, A, C and AC",Generated,316,1300,5603.91e-06
"Alpha, A, C and AC",Generated,317,1300,279.63e-06
"Alpha, A, C and AC",Generated,318,1300,537.99e-06
"Alpha, A, C and AC",Generated,319,1300,3960.34e-06
"Alpha, A, C and AC",Generated,320,1300,1829.69e-06
"Alpha, A, C and AC",Improved,316,1300,157.33e-06
"Alpha, A, C and AC",Improved,317,1300,145.08e-06
"Alpha, A, C and AC",Improved,318,1300,176.99e-06
"Alpha, A, C and AC",Improved,319,1300,229.18e-06
"Alpha, A, C and AC",Improved,320,1300,52.58e-06
"Alpha, A, C and AC",Generated,321,1300,316.36e-06
"Alpha, A, C and AC",Generated,322,1300,18087.94e-06
"Alpha, A, C and AC",Generated,323,1300,3233.55e-06
"Alpha, A, C and AC",Generated,324,1300,515.07e-06
"Alpha, A, C and AC",Generated,325,1300,71470.64e-06
"Alpha, A, C and AC",Improved,321,1300,219.92e-06
"Alpha, A, C and AC",Improved,322,1300,137.14e-06
"Alpha, A, C and AC",Improved,323,1300,117.45e-06
"Alpha, A, C and AC",Improved,324,1300,54.53e-06
"Alpha, A, C and AC",Improved,325,1300,226.68e-06
"Alpha, A, C and AC",Generated,326,1400,4.45e-03
"Alpha, A, C and AC",Generated,327,1400,2.55e-03
"Alpha, A, C and AC",Generated,328,1400,22.98e-03
"Alpha, A, C and AC",Generated,329,1400,3.12e-03
"Alpha, A, C and AC",Generated,330,1400,5.10e-03
"Alpha, A, C and AC",Improved,326,1400,25.58e-06
"Alpha, A, C and AC",Improved,327,1400,143.48e-06
"Alpha, A, C and AC",Improved,328,1400,236.93e-06
"Alpha, A, C and AC",Improved,329,1400,90.35e-06
"Alpha, A, C and AC",Improved,330,1400,41.51e-06
"Alpha, A, C and AC",Generated,331,1400,2668.89e-06
"Alpha, A, C and AC",Generated,332,1400,2778.37e-06
"Alpha, A, C and AC",Generated,333,1400,773.03e-06
"Alpha, A, C and AC",Generated,334,1400,1774.50e-06
"Alpha, A, C and AC",Generated,335,1400,3097.52e-06
"Alpha, A, C and AC",Improved,331,1400,147.44e-06
"Alpha, A, C and AC",Improved,332,1400,90.93e-06
"Alpha, A, C and AC",Improved,333,1400,251.08e-06
"Alpha, A, C and AC",Improved,334,1400,243.24e-06
"Alpha, A, C and AC",Improved,335,1400,152.31e-06
"Alpha, A, C and AC",Generated,336,1400,466.12e-06
"Alpha, A, C and AC",Generated,337,1400,134831.37e-06
"Alpha, A, C and AC",Generated,338,1400,800.75e-06
"Alpha, A, C and AC",Generated,339,1400,24544.78e-06
"Alpha, A, C and AC",Generated,340,1400,5670.76e-06
"Alpha, A, C and AC",Improved,336,1400,161.21e-06
"Alpha, A, C and AC",Improved,337,1400,583.17e-06
"Alpha, A, C and AC",Improved,338,1400,179.83e-06
"Alpha, A, C and AC",Improved,339,1400,275.27e-06
"Alpha, A, C and AC",Improved,340,1400,26.11e-06
"Alpha, A, C and AC",Generated,341,1400,6849.39e-06
"Alpha, A, C and AC",Generated,342,1400,2624.40e-06
"Alpha, A, C and AC",Generated,343,1400,456.05e-06
"Alpha, A, C and AC",Generated,344,1400,4044.13e-06
"Alpha, A, C and AC",Generated,345,1400,427.16e-06
"Alpha, A, C and AC",Improved,341,1400,21.43e-06
"Alpha, A, C and AC",Improved,342,1400,263.52e-06
"Alpha, A, C and AC",Improved,343,1400,253.94e-06
"Alpha, A, C and AC",Improved,344,1400,40.98e-06
"Alpha, A, C and AC",Improved,345,1400,234.72e-06
"Alpha, A, C and AC",Generated,346,1400,7814.14e-06
"Alpha, A, C and AC",Generated,347,1400,1019.63e-06
"Alpha, A, C and AC",Generated,348,1400,5624.01e-06
"Alpha, A, C and AC",Generated,349,1400,568.64e-06
"Alpha, A, C and AC",Generated,350,1400,57072.98e-06
"Alpha, A, C and AC",Improved,346,1400,208.11e-06
"Alpha, A, C and AC",Improved,347,1400,139.58e-06
"Alpha, A, C and AC",Improved,348,1400,233.15e-06
"Alpha, A, C and AC",Improved,349,1400,264.78e-06
"Alpha, A, C and AC",Improved,350,1400,392.86e-06
"Alpha, A, C and AC",Generated,351,1500,965.12e-06
"Alpha, A, C and AC",Generated,352,1500,4594.51e-06
"Alpha, A, C and AC",Generated,353,1500,3364.58e-06
"Alpha, A, C and AC",Generated,354,1500,8112.51e-06
"Alpha, A, C and AC",Generated,355,1500,27504.65e-06
"Alpha, A, C and AC",Improved,351,1500,125.45e-06
"Alpha, A, C and AC",Improved,352,1500,248.77e-06
"Alpha, A, C and AC",Improved,353,1500,100.96e-06
"Alpha, A, C and AC",Improved,354,1500,228.56e-06
"Alpha, A, C and AC",Improved,355,1500,292.38e-06
"Alpha, A, C and AC",Generated,356,1500,4.78e-03
"Alpha, A, C and AC",Generated,357,1500,6.52e-03
"Alpha, A, C and AC",Generated,358,1500,1.41e-03
"Alpha, A, C and AC",Generated,359,1500,76.11e-03
"Alpha, A, C and AC",Generated,360,1500,5.81e-03
"Alpha, A, C and AC",Improved,356,1500,272.04e-06
"Alpha, A, C and AC",Improved,357,1500,150.60e-06
"Alpha, A, C and AC",Improved,358,1500,138.94e-06
"Alpha, A, C and AC",Improved,359,1500,459.76e-06
"Alpha, A, C and AC",Improved,360,1500,337.28e-06
"Alpha, A, C and AC",Generated,361,1500,3.25e-03
"Alpha, A, C and AC",Generated,362,1500,54.69e-03
"Alpha, A, C and AC",Generated,363,1500,5.23e-03
"Alpha, A, C and AC",Generated,364,1500,2.28e-03
"Alpha, A, C and AC",Generated,365,1500,48.11e-03
"Alpha, A, C and AC",Improved,361,1500,30.45e-06
"Alpha, A, C and AC",Improved,362,1500,400.40e-06
"Alpha, A, C and AC",Improved,363,1500,46.01e-06
"Alpha, A, C and AC",Improved,364,1500,235.94e-06
"Alpha, A, C and AC",Improved,365,1500,493.15e-06
"Alpha, A, C and AC",Generated,366,1500,5.98e-03
"Alpha, A, C and AC",Generated,367,1500,75.27e-03
"Alpha, A, C and AC",Generated,368,1500,1.56e-03
"Alpha, A, C and AC",Generated,369,1500,7.86e-03
"Alpha, A, C and AC",Generated,370,1500,36.93e-03
"Alpha, A, C and AC",Improved,366,1500,342.85e-06
"Alpha, A, C and AC",Improved,367,1500,424.97e-06
"Alpha, A, C and AC",Improved,368,1500,160.60e-06
"Alpha, A, C and AC",Improved,369,1500,189.64e-06
"Alpha, A, C and AC",Improved,370,1500,353.39e-06
"Alpha, A, C and AC",Generated,371,1500,199097.96e-06
"Alpha, A, C and AC",Generated,372,1500,430.39e-06
"Alpha, A, C and AC",Generated,373,1500,10823.49e-06
"Alpha, A, C and AC",Generated,374,1500,1001.07e-06
"Alpha, A, C and AC",Generated,375,1500,830.43e-06
"Alpha, A, C and AC",Improved,371,1500,637.73e-06
"Alpha, A, C and AC",Improved,372,1500,212.35e-06
"Alpha, A, C and AC",Improved,373,1500,256.19e-06
"Alpha, A, C and AC",Improved,374,1500,172.83e-06
"Alpha, A, C and AC",Improved,375,1500,211.16e-06
"Alpha, A, C and AC",Generated,376,1600,7751.63e-06
"Alpha, A, C and AC",Generated,377,1600,633.91e-06
"Alpha, A, C and AC",Generated,378,1600,488.66e-06
"Alpha, A, C and AC",Generated,379,1600,6890.73e-06
"Alpha, A, C and AC",Generated,380,1600,59874.82e-06
"Alpha, A, C and AC",Improved,376,1600,31.62e-06
"Alpha, A, C and AC",Improved,377,1600,225.59e-06
"Alpha, A, C and AC",Improved,378,1600,203.18e-06
"Alpha, A, C and AC",Improved,379,1600,45.22e-06
"Alpha, A, C and AC",Improved,380,1600,526.98e-06
"Alpha, A, C and AC",Generated,381,1600,8292.65e-06
"Alpha, A, C and AC",Generated,382,1600,540.67e-06
"Alpha, A, C and AC",Generated,383,1600,814.58e-06
"Alpha, A, C and AC",Generated,384,1600,2216.28e-06
"Alpha, A, C and AC",Generated,385,1600,19378.60e-06
"Alpha, A, C and AC",Improved,381,1600,262.04e-06
"Alpha, A, C and AC",Improved,382,1600,322.37e-06
"Alpha, A, C and AC",Improved,383,1600,156.96e-06
"Alpha, A, C and AC",Improved,384,1600,132.99e-06
"Alpha, A, C and AC",Improved,385,1600,301.17e-06
"Alpha, A, C and AC",Generated,386,1600,10.82e-03
"Alpha, A, C and AC",Generated,387,1600,24.99e-03
"Alpha, A, C and AC",Generated,388,1600,6.23e-03
"Alpha, A, C and AC",Generated,389,1600,5.83e-03
"Alpha, A, C and AC",Generated,390,1600,1.04e-03
"Alpha, A, C and AC",Improved,386,1600,255.84e-06
"Alpha, A, C and AC",Improved,387,1600,299.09e-06
"Alpha, A, C and AC",Improved,388,1600,228.43e-06
"Alpha, A, C and AC",Improved,389,1600,271.10e-06
"Alpha, A, C and AC",Improved,390,1600,236.12e-06
"Alpha, A, C and AC",Generated,391,1600,1.01e-03
"Alpha, A, C and AC",Generated,392,1600,214.00e-03
"Alpha, A, C and AC",Generated,393,1600,32.63e-03
"Alpha, A, C and AC",Generated,394,1600,6.72e-03
"Alpha, A, C and AC",Generated,395,1600,1.07e-03
"Alpha, A, C and AC",Improved,391,1600,90.08e-06
"Alpha, A, C and AC",Improved,392,1600,848.63e-06
"Alpha, A, C and AC",Improved,393,1600,335.04e-06
"Alpha, A, C and AC",Improved,394,1600,172.95e-06
"Alpha, A, C and AC",Improved,395,1600,196.24e-06
"Alpha, A, C and AC",Generated,396,1600,3178.69e-06
"Alpha, A, C and AC",Generated,397,1600,483.47e-06
"Alpha, A, C and AC",Generated,398,1600,16153.98e-06
"Alpha, A, C and AC",Generated,399,1600,6948.26e-06
"Alpha, A, C and AC",Generated,400,1600,980.61e-06
"Alpha, A, C and AC",Improved,396,1600,100.84e-06
"Alpha, A, C and AC",Improved,397,1600,280.13e-06
"Alpha, A, C and AC",Improved,398,1600,247.95e-06
"Alpha, A, C and AC",Improved,399,1600,53.48e-06
"Alpha, A, C and AC",Improved,400,1600,332.26e-06
"Alpha, A, C and AC",Generated,401,1700,75050.71e-06
"Alpha, A, C and AC",Generated,402,1700,3121.98e-06
"Alpha, A, C and AC",Generated,403,1700,5089.79e-06
"Alpha, A, C and AC",Generated,404,1700,5196.81e-06
"Alpha, A, C and AC",Generated,405,1700,902.46e-06
"Alpha, A, C and AC",Improved,401,1700,474.51e-06
"Alpha, A, C and AC",Improved,402,1700,221.27e-06
"Alpha, A, C and AC",Improved,403,1700,111.40e-06
"Alpha, A, C and AC",Improved,404,1700,95.21e-06
"Alpha, A, C and AC",Improved,405,1700,543.02e-06
"Alpha, A, C and AC",Generated,406,1700,976.48e-06
"Alpha, A, C and AC",Generated,407,1700,492.28e-06
"Alpha, A, C and AC",Generated,408,1700,557.03e-06
"Alpha, A, C and AC",Generated,409,1700,71513.92e-06
"Alpha, A, C and AC",Generated,410,1700,271029.79e-06
"Alpha, A, C and AC",Improved,406,1700,257.66e-06
"Alpha, A, C and AC",Improved,407,1700,216.41e-06
"Alpha, A, C and AC",Improved,408,1700,251.30e-06
"Alpha, A, C and AC",Improved,409,1700,530.41e-06
"Alpha, A, C and AC",Improved,410,1700,953.91e-06
"Alpha, A, C and AC",Generated,411,1700,6388.55e-06
"Alpha, A, C and AC",Generated,412,1700,300987.58e-06
"Alpha, A, C and AC",Generated,413,1700,708.90e-06
"Alpha, A, C and AC",Generated,414,1700,863.50e-06
"Alpha, A, C and AC",Generated,415,1700,6042.01e-06
"Alpha, A, C and AC",Improved,411,1700,97.62e-06
"Alpha, A, C and AC",Improved,412,1700,1008.10e-06
"Alpha, A, C and AC",Improved,413,1700,329.61e-06
"Alpha, A, C and AC",Improved,414,1700,272.44e-06
"Alpha, A, C and AC",Improved,415,1700,70.34e-06
"Alpha, A, C and AC",Generated,416,1700,304.20e-03
"Alpha, A, C and AC",Generated,417,1700,8.98e-03
"Alpha, A, C and AC",Generated,418,1700,39.40e-03
"Alpha, A, C and AC",Generated,419,1700,4.01e-03
"Alpha, A, C and AC",Generated,420,1700,3.57e-03
"Alpha, A, C and AC",Improved,416,1700,1001.39e-06
"Alpha, A, C and AC",Improved,417,1700,269.60e-06
"Alpha, A, C and AC",Improved,418,1700,469.02e-06
"Alpha, A, C and AC",Improved,419,1700,243.92e-06
"Alpha, A, C and AC",Improved,420,1700,208.30e-06
"Alpha, A, C and AC",Generated,421,1700,1909.90e-06
"Alpha, A, C and AC",Generated,422,1700,2355.17e-06
"Alpha, A, C and AC",Generated,423,1700,3609.17e-06
"Alpha, A, C and AC",Generated,424,1700,633.81e-06
"Alpha, A, C and AC",Generated,425,1700,10454.38e-06
"Alpha, A, C and AC",Improved,421,1700,155.36e-06
"Alpha, A, C and AC",Improved,422,1700,229.76e-06
"Alpha, A, C and AC",Improved,423,1700,191.58e-06
"Alpha, A, C and AC",Improved,424,1700,278.23e-06
"Alpha, A, C and AC",Improved,425,1700,26.32e-06
"Alpha, A, C and AC",Generated,426,1800,783.33e-06
"Alpha, A, C and AC",Generated,427,1800,2799.80e-06
"Alpha, A, C and AC",Generated,428,1800,7058.29e-06
"Alpha, A, C and AC",Generated,429,1800,354132.95e-06
"Alpha, A, C and AC",Generated,430,1800,10760.62e-06
"Alpha, A, C and AC",Improved,426,1800,189.32e-06
"Alpha, A, C and AC",Improved,427,1800,47.28e-06
"Alpha, A, C and AC",Improved,428,1800,334.25e-06
"Alpha, A, C and AC",Improved,429,1800,794.10e-06
"Alpha, A, C and AC",Improved,430,1800,194.53e-06
"Alpha, A, C and AC",Generated,431,1800,575.85e-06
"Alpha, A, C and AC",Generated,432,1800,8587.32e-06
"Alpha, A, C and AC",Generated,433,1800,15501.02e-06
"Alpha, A, C and AC",Generated,434,1800,609.74e-06
"Alpha, A, C and AC",Generated,435,1800,150616.95e-06
"Alpha, A, C and AC",Improved,431,1800,209.20e-06
"Alpha, A, C and AC",Improved,432,1800,287.73e-06
"Alpha, A, C and AC",Improved,433,1800,255.08e-06
"Alpha, A, C and AC",Improved,434,1800,216.71e-06
"Alpha, A, C and AC",Improved,435,1800,590.55e-06
"Alpha, A, C and AC",Generated,436,1800,222926.58e-06
"Alpha, A, C and AC",Generated,437,1800,4157.96e-06
"Alpha, A, C and AC",Generated,438,1800,6043.98e-06
"Alpha, A, C and AC",Generated,439,1800,771.01e-06
"Alpha, A, C and AC",Generated,440,1800,927.83e-06
"Alpha, A, C and AC",Improved,436,1800,893.57e-06
"Alpha, A, C and AC",Improved,437,1800,93.77e-06
"Alpha, A, C and AC",Improved,438,1800,318.13e-06
"Alpha, A, C and AC",Improved,439,1800,210.40e-06
"Alpha, A, C and AC",Improved,440,1800,361.17e-06
"Alpha, A, C and AC",Generated,441,1800,5946.82e-06
"Alpha, A, C and AC",Generated,442,1800,520.03e-06
"Alpha, A, C and AC",Generated,443,1800,7567.83e-06
"Alpha, A, C and AC",Generated,444,1800,7172.27e-06
"Alpha, A, C and AC",Generated,445,1800,759.22e-06
"Alpha, A, C and AC",Improved,441,1800,344.82e-06
"Alpha, A, C and AC",Improved,442,1800,159.80e-06
"Alpha, A, C and AC",Improved,443,1800,61.83e-06
"Alpha, A, C and AC",Improved,444,1800,74.98e-06
"Alpha, A, C and AC",Improved,445,1800,214.28e-06
"Alpha, A, C and AC",Generated,446,1800,9.50e-03
"Alpha, A, C and AC",Generated,447,1800,7.43e-03
"Alpha, A, C and AC",Generated,448,1800,2.75e-03
"Alpha, A, C and AC",Generated,449,1800,38.75e-03
"Alpha, A, C and AC",Generated,450,1800,1.80e-03
"Alpha, A, C and AC",Improved,446,1800,53.34e-06
"Alpha, A, C and AC",Improved,447,1800,215.74e-06
"Alpha, A, C and AC",Improved,448,1800,260.70e-06
"Alpha, A, C and AC",Improved,449,1800,429.64e-06
"Alpha, A, C and AC",Improved,450,1800,209.79e-06
"Alpha, A, C and AC",Generated,451,1900,2.83e-03
"Alpha, A, C and AC",Generated,452,1900,1.07e-03
"Alpha, A, C and AC",Generated,453,1900,385.95e-03
"Alpha, A, C and AC",Generated,454,1900,3.12e-03
"Alpha, A, C and AC",Generated,455,1900,2.26e-03
"Alpha, A, C and AC",Improved,451,1900,284.62e-06
"Alpha, A, C and AC",Improved,452,1900,439.82e-06
"Alpha, A, C and AC",Improved,453,1900,1213.98e-06
"Alpha, A, C and AC",Improved,454,1900,280.56e-06
