set,algorithm,id,size,time
"Alpha, A, C and AC",Improved,65,202,2.67e-06
"Alpha, A, C and AC",Generated,66,202,59.23e-06
"Alpha, A, C and AC",Generated,67,202,125.86e-06
"Alpha, A, C and AC",Generated,68,202,27.15e-06
"Alpha, A, C and AC",Generated,69,202,34.34e-06
"Alpha, A, C and AC",Generated,70,202,74.08e-06
"Alpha, A, C and AC",Improved,66,202,2.90e-06
"Alpha, A, C and AC",Improved,67,202,10.50e-06
"Alpha, A, C and AC",Improved,68,202,7.74e-06
"Alpha, A, C and AC",Improved,69,202,4.15e-06
"Alpha, A, C and AC",Improved,70,202,3.85e-06
"Alpha, A, C and AC",Generated,71,202,48.68e-06
"Alpha, A, C and AC",Generated,72,202,30.44e-06
"Alpha, A, C and AC",Generated,73,202,216.24e-06
"Alpha, A, C and AC",Generated,74,202,116.19e-06
"Alpha, A, C and AC",Generated,75,202,40.78e-06
"Alpha, A, C and AC",Improved,71,202,22.50e-06
"Alpha, A, C and AC",Improved,72,202,11.50e-06
"Alpha, A, C and AC",Improved,73,202,10.05e-06
"Alpha, A, C and AC",Improved,74,202,24.48e-06
"Alpha, A, C and AC",Improved,75,202,18.09e-06
"Alpha, A, C and AC",Generated,76,302,418.50e-06
"Alpha, A, C and AC",Generated,77,302,180.65e-06
"Alpha, A, C and AC",Generated,78,302,81.95e-06
"Alpha, A, C and AC",Generated,79,302,58.65e-06
"Alpha, A, C and AC",Generated,80,302,61.27e-06
"Alpha, A, C and AC",Improved,76,302,16.85e-06
"Alpha, A, C and AC",Improved,77,302,29.97e-06
"Alpha, A, C and AC",Improved,78,302,18.75e-06
"Alpha, A, C and AC",Improved,79,302,31.71e-06
"Alpha, A, C and AC",Improved,80,302,31.15e-06
"Alpha, A, C and AC",Generated,81,302,1948.35e-06
"Alpha, A, C and AC",Generated,82,302,267.41e-06
"Alpha, A, C and AC",Generated,83,302,275.81e-06
"Alpha, A, C and AC",Generated,84,302,106.33e-06
"Alpha, A, C and AC",Generated,85,302,785.24e-06
"Alpha, A, C and AC",Improved,81,302,36.24e-06
"Alpha, A, C and AC",Improved,82,302,31.51e-06
"Alpha, A, C and AC",Improved,83,302,4.35e-06
"Alpha, A, C and AC",Improved,84,302,53.55e-06
"Alpha, A, C and AC",Improved,85,302,30.87e-06
"Alpha, A, C and AC",Generated,86,302,40.77e-06
"Alpha, A, C and AC",Generated,87,302,95.21e-06
"Alpha, A, C and AC",Generated,88,302,47.99e-06
"Alpha, A, C and AC",Generated,89,302,575.83e-06
"Alpha, A, C and AC",Generated,90,302,33.94e-06
"Alpha, A, C and AC",Improved,86,302,22.11e-06
"Alpha, A, C and AC",Improved,87,302,5.90e-06
"Alpha, A, C and AC",Improved,88,302,8.80e-06
"Alpha, A, C and AC",Improved,89,302,16.50e-06
"Alpha, A, C and AC",Improved,90,302,6.51e-06
"Alpha, A, C and AC",Generated,91,302,108.62e-06
"Alpha, A, C and AC",Generated,92,302,185.09e-06
"Alpha, A, C and AC",Generated,93,302,35.96e-06
"Alpha, A, C and AC",Generated,94,302,744.51e-06
"Alpha, A, C and AC",Generated,95,302,667.58e-06
"Alpha, A, C and AC",Improved,91,302,34.31e-06
"Alpha, A, C and AC",Improved,92,302,19.28e-06
"Alpha, A, C and AC",Improved,93,302,14.85e-06
"Alpha, A, C and AC",Improved,94,302,26.25e-06
"Alpha, A, C and AC",Improved,95,302,25.48e-06
"Alpha, A, C and AC",Generated,96,302,1340.36e-06
"Alpha, A, C and AC",Generated,97,302,265.65e-06
"Alpha, A, C and AC",Generated,98,302,98.52e-06
"Alpha, A, C and AC",Generated,99,302,111.98e-06
"Alpha, A, C and AC",Generated,100,302,442.30e-06
"Alpha, A, C and AC",Improved,96,302,31.91e-06
"Alpha, A, C and AC",Improved,97,302,4.16e-06
"Alpha, A, C and AC",Improved,98,302,8.11e-06
"Alpha, A, C and AC",Improved,99,302,13.89e-06
"Alpha, A, C and AC",Improved,100,302,29.08e-06
"Alpha, A, C and AC",Generated,101,402,3864.26e-06
"Alpha, A, C and AC",Generated,102,402,274.64e-06
"Alpha, A, C and AC",Generated,103,402,1544.72e-06
"Alpha, A, C and AC",Generated,104,402,235.11e-06
"Alpha, A, C and AC",Generated,105,402,179.89e-06
"Alpha, A, C and AC",Improved,101,402,71.11e-06
"Alpha, A, C and AC",Improved,102,402,5.97e-06
"Alpha, A, C and AC",Improved,103,402,38.63e-06
"Alpha, A, C and AC",Improved,104,402,11.42e-06
"Alpha, A, C and AC",Improved,105,402,22.73e-06
"Alpha, A, C and AC",Generated,106,402,473.88e-06
"Alpha, A, C and AC",Generated,107,402,137.82e-06
"Alpha, A, C and AC",Generated,108,402,239.20e-06
"Alpha, A, C and AC",Generated,109,402,110.29e-06
"Alpha, A, C and AC",Generated,110,402,3736.79e-06
"Alpha, A, C and AC",Improved,106,402,6.04e-06
"Alpha, A, C and AC",Improved,107,402,11.77e-06
"Alpha, A, C and AC",Improved,108,402,52.19e-06
"Alpha, A, C and AC",Improved,109,402,28.73e-06
"Alpha, A, C and AC",Improved,110,402,57.39e-06
"Alpha, A, C and AC",Generated,111,402,170.30e-06
"Alpha, A, C and AC",Generated,112,402,61.19e-06
"Alpha, A, C and AC",Generated,113,402,960.04e-06
"Alpha, A, C and AC",Generated,114,402,1172.38e-06
"Alpha, A, C and AC",Generated,115,402,609.99e-06
"Alpha, A, C and AC",Improved,111,402,12.67e-06
"Alpha, A, C and AC",Improved,112,402,30.82e-06
"Alpha, A, C and AC",Improved,113,402,36.28e-06
"Alpha, A, C and AC",Improved,114,402,34.06e-06
"Alpha, A, C and AC",Improved,115,402,5.77e-06
"Alpha, A, C and AC",Generated,116,402,167.96e-06
"Alpha, A, C and AC",Generated,117,402,146.88e-06
"Alpha, A, C and AC",Generated,118,402,99.42e-06
"Alpha, A, C and AC",Generated,119,402,1456.27e-06
"Alpha, A, C and AC",Generated,120,402,223.95e-06
"Alpha, A, C and AC",Improved,116,402,25.04e-06
"Alpha, A, C and AC",Improved,117,402,67.61e-06
"Alpha, A, C and AC",Improved,118,402,49.19e-06
"Alpha, A, C and AC",Improved,119,402,32.69e-06
"Alpha, A, C and AC",Improved,120,402,18.50e-06
"Alpha, A, C and AC",Generated,121,402,102.96e-06
"Alpha, A, C and AC",Generated,122,402,274.35e-06
"Alpha, A, C and AC",Generated,123,402,188.99e-06
"Alpha, A, C and AC",Generated,124,402,109.29e-06
"Alpha, A, C and AC",Generated,125,402,1762.97e-06
"Alpha, A, C and AC",Improved,121,402,47.61e-06
"Alpha, A, C and AC",Improved,122,402,36.89e-06
"Alpha, A, C and AC",Improved,123,402,12.60e-06
"Alpha, A, C and AC",Improved,124,402,57.91e-06
"Alpha, A, C and AC",Improved,125,402,44.13e-06
"Alpha, A, C and AC",Generated,126,502,1786.53e-06
"Alpha, A, C and AC",Generated,127,502,196.42e-06
"Alpha, A, C and AC",Generated,128,502,71.02e-06
"Alpha, A, C and AC",Generated,129,502,2034.31e-06
"Alpha, A, C and AC",Generated,130,502,105.68e-06
"Alpha, A, C and AC",Improved,126,502,51.23e-06
"Alpha, A, C and AC",Improved,127,502,46.38e-06
"Alpha, A, C and AC",Improved,128,502,23.79e-06
"Alpha, A, C and AC",Improved,129,502,41.67e-06
"Alpha, A, C and AC",Improved,130,502,58.55e-06
"Alpha, A, C and AC",Generated,131,502,38.16e-06
"Alpha, A, C and AC",Generated,132,502,4492.74e-06
"Alpha, A, C and AC",Generated,133,502,2109.64e-06
"Alpha, A, C and AC",Generated,134,502,108.03e-06
"Alpha, A, C and AC",Generated,135,502,246.65e-06
"Alpha, A, C and AC",Improved,131,502,16.81e-06
"Alpha, A, C and AC",Improved,132,502,47.98e-06
"Alpha, A, C and AC",Improved,133,502,37.12e-06
"Alpha, A, C and AC",Improved,134,502,41.11e-06
"Alpha, A, C and AC",Improved,135,502,16.16e-06
"Alpha, A, C and AC",Generated,136,502,858.37e-06
"Alpha, A, C and AC",Generated,137,502,329.28e-06
"Alpha, A, C and AC",Generated,138,502,257.22e-06
"Alpha, A, C and AC",Generated,139,502,2594.65e-06
"Alpha, A, C and AC",Generated,140,502,198.52e-06
"Alpha, A, C and AC",Improved,136,502,6.98e-06
"Alpha, A, C and AC",Improved,137,502,22.80e-06
"Alpha, A, C and AC",Improved,138,502,13.73e-06
"Alpha, A, C and AC",Improved,139,502,57.07e-06
"Alpha, A, C and AC",Improved,140,502,31.51e-06
"Alpha, A, C and AC",Generated,141,502,37.03e-06
"Alpha, A, C and AC",Generated,142,502,446.13e-06
"Alpha, A, C and AC",Generated,143,502,461.09e-06
"Alpha, A, C and AC",Generated,144,502,581.97e-06
"Alpha, A, C and AC",Generated,145,502,115.25e-06
"Alpha, A, C and AC",Improved,141,502,13.80e-06
"Alpha, A, C and AC",Improved,142,502,22.12e-06
"Alpha, A, C and AC",Improved,143,502,14.91e-06
"Alpha, A, C and AC",Improved,144,502,34.52e-06
"Alpha, A, C and AC",Improved,145,502,10.96e-06
"Alpha, A, C and AC",Generated,146,502,2040.87e-06
"Alpha, A, C and AC",Generated,147,502,3435.43e-06
"Alpha, A, C and AC",Generated,148,502,140.94e-06
"Alpha, A, C and AC",Generated,149,502,263.88e-06
"Alpha, A, C and AC",Generated,150,502,377.43e-06
"Alpha, A, C and AC",Improved,146,502,41.69e-06
"Alpha, A, C and AC",Improved,147,502,58.82e-06
"Alpha, A, C and AC",Improved,148,502,58.25e-06
"Alpha, A, C and AC",Improved,149,502,18.74e-06
"Alpha, A, C and AC",Improved,150,502,17.96e-06
"Alpha, A, C and AC",Generated,151,602,3252.22e-06
"Alpha, A, C and AC",Generated,152,602,467.86e-06
"Alpha, A, C and AC",Generated,153,602,185.52e-06
"Alpha, A, C and AC",Generated,154,602,175.78e-06
"Alpha, A, C and AC",Generated,155,602,245.26e-06
"Alpha, A, C and AC",Improved,151,602,49.58e-06
"Alpha, A, C and AC",Improved,152,602,27.52e-06
"Alpha, A, C and AC",Improved,153,602,17.12e-06
"Alpha, A, C and AC",Improved,154,602,38.21e-06
"Alpha, A, C and AC",Improved,155,602,24.86e-06
"Alpha, A, C and AC",Generated,156,602,249.91e-06
"Alpha, A, C and AC",Generated,157,602,300.33e-06
"Alpha, A, C and AC",Generated,158,602,583.08e-06
"Alpha, A, C and AC",Generated,159,602,3456.91e-06
"Alpha, A, C and AC",Generated,160,602,317.72e-06
"Alpha, A, C and AC",Improved,156,602,36.57e-06
"Alpha, A, C and AC",Improved,157,602,13.64e-06
"Alpha, A, C and AC",Improved,158,602,8.02e-06
"Alpha, A, C and AC",Improved,159,602,47.88e-06
"Alpha, A, C and AC",Improved,160,602,23.38e-06
"Alpha, A, C and AC",Generated,161,602,1001.94e-06
"Alpha, A, C and AC",Generated,162,602,357.96e-06
"Alpha, A, C and AC",Generated,163,602,227.21e-06
"Alpha, A, C and AC",Generated,164,602,326.77e-06
"Alpha, A, C and AC",Generated,165,602,1023.19e-06
"Alpha, A, C and AC",Improved,161,602,8.25e-06
"Alpha, A, C and AC",Improved,162,602,39.17e-06
"Alpha, A, C and AC",Improved,163,602,42.50e-06
"Alpha, A, C and AC",Improved,164,602,84.30e-06
"Alpha, A, C and AC",Improved,165,602,46.44e-06
"Alpha, A, C and AC",Generated,166,602,275.77e-06
"Alpha, A, C and AC",Generated,167,602,358.79e-06
"Alpha, A, C and AC",Generated,168,602,541.28e-06
"Alpha, A, C and AC",Generated,169,602,183.69e-06
"Alpha, A, C and AC",Generated,170,602,172.39e-06
"Alpha, A, C and AC",Improved,166,602,39.74e-06
"Alpha, A, C and AC",Improved,167,602,23.10e-06
"Alpha, A, C and AC",Improved,168,602,16.53e-06
"Alpha, A, C and AC",Improved,169,602,55.44e-06
"Alpha, A, C and AC",Improved,170,602,75.36e-06
"Alpha, A, C and AC",Generated,171,602,94.03e-06
"Alpha, A, C and AC",Generated,172,602,91.21e-06
"Alpha, A, C and AC",Generated,173,602,782.02e-06
"Alpha, A, C and AC",Generated,174,602,5452.97e-06
"Alpha, A, C and AC",Generated,175,602,106.71e-06
"Alpha, A, C and AC",Improved,171,602,42.73e-06
"Alpha, A, C and AC",Improved,172,602,35.87e-06
"Alpha, A, C and AC",Improved,173,602,28.25e-06
"Alpha, A, C and AC",Improved,174,602,52.58e-06
"Alpha, A, C and AC",Improved,175,602,46.63e-06
"Alpha, A, C and AC",Generated,176,702,1140.69e-06
"Alpha, A, C and AC",Generated,177,702,157.81e-06
"Alpha, A, C and AC",Generated,178,702,105.36e-06
"Alpha, A, C and AC",Generated,179,702,1275.79e-06
"Alpha, A, C and AC",Generated,180,702,6875.96e-06
"Alpha, A, C and AC",Improved,176,702,42.75e-06
"Alpha, A, C and AC",Improved,177,702,85.10e-06
"Alpha, A, C and AC",Improved,178,702,64.14e-06
"Alpha, A, C and AC",Improved,179,702,94.84e-06
"Alpha, A, C and AC",Improved,180,702,142.38e-06
"Alpha, A, C and AC",Generated,181,702,626.65e-06
"Alpha, A, C and AC",Generated,182,702,1375.96e-06
"Alpha, A, C and AC",Generated,183,702,149.31e-06
"Alpha, A, C and AC",Generated,184,702,100.98e-06
"Alpha, A, C and AC",Generated,185,702,8604.76e-06
"Alpha, A, C and AC",Improved,181,702,11.77e-06
"Alpha, A, C and AC",Improved,182,702,55.72e-06
"Alpha, A, C and AC",Improved,183,702,74.58e-06
"Alpha, A, C and AC",Improved,184,702,32.96e-06
"Alpha, A, C and AC",Improved,185,702,69.99e-06
"Alpha, A, C and AC",Generated,186,702,20179.45e-06
"Alpha, A, C and AC",Generated,187,702,212.29e-06
"Alpha, A, C and AC",Generated,188,702,7828.70e-06
"Alpha, A, C and AC",Generated,189,702,12173.29e-06
"Alpha, A, C and AC",Generated,190,702,1028.88e-06
"Alpha, A, C and AC",Improved,186,702,184.42e-06
"Alpha, A, C and AC",Improved,187,702,96.43e-06
"Alpha, A, C and AC",Improved,188,702,102.84e-06
"Alpha, A, C and AC",Improved,189,702,125.57e-06
"Alpha, A, C and AC",Improved,190,702,25.50e-06
"Alpha, A, C and AC",Generated,191,702,121.94e-06
"Alpha, A, C and AC",Generated,192,702,837.88e-06
"Alpha, A, C and AC",Generated,193,702,437.34e-06
"Alpha, A, C and AC",Generated,194,702,742.29e-06
"Alpha, A, C and AC",Generated,195,702,135.52e-06
"Alpha, A, C and AC",Improved,191,702,67.98e-06
"Alpha, A, C and AC",Improved,192,702,40.45e-06
"Alpha, A, C and AC",Improved,193,702,53.35e-06
"Alpha, A, C and AC",Improved,194,702,11.92e-06
"Alpha, A, C and AC",Improved,195,702,74.29e-06
"Alpha, A, C and AC",Generated,196,702,925.12e-06
"Alpha, A, C and AC",Generated,197,702,503.23e-06
"Alpha, A, C and AC",Generated,198,702,408.29e-06
"Alpha, A, C and AC",Generated,199,702,5785.20e-06
"Alpha, A, C and AC",Generated,200,702,281.99e-06
"Alpha, A, C and AC",Improved,196,702,30.52e-06
"Alpha, A, C and AC",Improved,197,702,48.17e-06
"Alpha, A, C and AC",Improved,198,702,82.94e-06
"Alpha, A, C and AC",Improved,199,702,80.86e-06
"Alpha, A, C and AC",Improved,200,702,123.86e-06
"Alpha, A, C and AC",Generated,201,802,1247.67e-06
"Alpha, A, C and AC",Generated,202,802,290.24e-06
"Alpha, A, C and AC",Generated,203,802,2072.80e-06
"Alpha, A, C and AC",Generated,204,802,2579.16e-06
"Alpha, A, C and AC",Generated,205,802,5663.49e-06
"Alpha, A, C and AC",Improved,201,802,18.48e-06
"Alpha, A, C and AC",Improved,202,802,165.71e-06
"Alpha, A, C and AC",Improved,203,802,48.29e-06
"Alpha, A, C and AC",Improved,204,802,77.80e-06
"Alpha, A, C and AC",Improved,205,802,100.79e-06
"Alpha, A, C and AC",Generated,206,802,823.68e-06
"Alpha, A, C and AC",Generated,207,802,15828.71e-06
"Alpha, A, C and AC",Generated,208,802,235.94e-06
"Alpha, A, C and AC",Generated,209,802,985.00e-06
"Alpha, A, C and AC",Generated,210,802,247.83e-06
"Alpha, A, C and AC",Improved,206,802,122.28e-06
"Alpha, A, C and AC",Improved,207,802,154.46e-06
"Alpha, A, C and AC",Improved,208,802,75.04e-06
"Alpha, A, C and AC",Improved,209,802,149.29e-06
"Alpha, A, C and AC",Improved,210,802,142.91e-06
"Alpha, A, C and AC",Generated,211,802,1032.02e-06
"Alpha, A, C and AC",Generated,212,802,299.04e-06
"Alpha, A, C and AC",Generated,213,802,1651.39e-06
"Alpha, A, C and AC",Generated,214,802,336.66e-06
"Alpha, A, C and AC",Generated,215,802,1746.85e-06
"Alpha, A, C and AC",Improved,211,802,6.99e-06
"Alpha, A, C and AC",Improved,212,802,37.70e-06
"Alpha, A, C and AC",Improved,213,802,55.89e-06
"Alpha, A, C and AC",Improved,214,802,87.43e-06
"Alpha, A, C and AC",Improved,215,802,63.39e-06
"Alpha, A, C and AC",Generated,216,802,866.86e-06
"Alpha, A, C and AC",Generated,217,802,414.83e-06
"Alpha, A, C and AC",Generated,218,802,6042.09e-06
"Alpha, A, C and AC",Generated,219,802,2254.64e-06
"Alpha, A, C and AC",Generated,220,802,441.62e-06
"Alpha, A, C and AC",Improved,216,802,71.80e-06
"Alpha, A, C and AC",Improved,217,802,138.60e-06
"Alpha, A, C and AC",Improved,218,802,138.45e-06
"Alpha, A, C and AC",Improved,219,802,17.58e-06
"Alpha, A, C and AC",Improved,220,802,63.83e-06
"Alpha, A, C and AC",Generated,221,802,186.25e-06
"Alpha, A, C and AC",Generated,222,802,2977.17e-06
"Alpha, A, C and AC",Generated,223,802,305.10e-06
"Alpha, A, C and AC",Generated,224,802,295.93e-06
"Alpha, A, C and AC",Generated,225,802,343.84e-06
"Alpha, A, C and AC",Improved,221,802,114.02e-06
"Alpha, A, C and AC",Improved,222,802,131.07e-06
"Alpha, A, C and AC",Improved,223,802,118.98e-06
"Alpha, A, C and AC",Improved,224,802,57.21e-06
"Alpha, A, C and AC",Improved,225,802,102.92e-06
"Alpha, A, C and AC",Generated,226,902,1390.42e-06
"Alpha, A, C and AC",Generated,227,902,25018.52e-06
"Alpha, A, C and AC",Generated,228,902,1882.34e-06
"Alpha, A, C and AC",Generated,229,902,558.12e-06
"Alpha, A, C and AC",Generated,230,902,451.99e-06
"Alpha, A, C and AC",Improved,226,902,9.05e-06
"Alpha, A, C and AC",Improved,227,902,145.76e-06
"Alpha, A, C and AC",Improved,228,902,51.11e-06
"Alpha, A, C and AC",Improved,229,902,33.26e-06
"Alpha, A, C and AC",Improved,230,902,25.78e-06
"Alpha, A, C and AC",Generated,231,902,1793.19e-06
"Alpha, A, C and AC",Generated,232,902,346.56e-06
"Alpha, A, C and AC",Generated,233,902,1342.50e-06
"Alpha, A, C and AC",Generated,234,902,7532.84e-06
"Alpha, A, C and AC",Generated,235,902,269.11e-06
"Alpha, A, C and AC",Improved,231,902,131.18e-06
"Alpha, A, C and AC",Improved,232,902,178.99e-06
"Alpha, A, C and AC",Improved,233,902,49.63e-06
"Alpha, A, C and AC",Improved,234,902,158.17e-06
"Alpha, A, C and AC",Improved,235,902,120.80e-06
"Alpha, A, C and AC",Generated,236,902,23894.20e-06
"Alpha, A, C and AC",Generated,237,902,1152.52e-06
"Alpha, A, C and AC",Generated,238,902,151.38e-06
"Alpha, A, C and AC",Generated,239,902,1059.93e-06
"Alpha, A, C and AC",Generated,240,902,164.92e-06
"Alpha, A, C and AC",Improved,236,902,296.00e-06
"Alpha, A, C and AC",Improved,237,902,23.99e-06
"Alpha, A, C and AC",Improved,238,902,78.10e-06
"Alpha, A, C and AC",Improved,239,902,91.09e-06
"Alpha, A, C and AC",Improved,240,902,84.09e-06
"Alpha, A, C and AC",Generated,241,902,5304.69e-06
"Alpha, A, C and AC",Generated,242,902,23299.99e-06
"Alpha, A, C and AC",Generated,243,902,270.03e-06
"Alpha, A, C and AC",Generated,244,902,1107.45e-06
"Alpha, A, C and AC",Generated,245,902,5931.71e-06
"Alpha, A, C and AC",Improved,241,902,74.01e-06
"Alpha, A, C and AC",Improved,242,902,139.25e-06
"Alpha, A, C and AC",Improved,243,902,83.10e-06
"Alpha, A, C and AC",Improved,244,902,11.00e-06
"Alpha, A, C and AC",Improved,245,902,104.57e-06
"Alpha, A, C and AC",Generated,246,902,10696.55e-06
"Alpha, A, C and AC",Generated,247,902,195.69e-06
"Alpha, A, C and AC",Generated,248,902,10065.32e-06
"Alpha, A, C and AC",Generated,249,902,412.44e-06
"Alpha, A, C and AC",Generated,250,902,1417.23e-06
"Alpha, A, C and AC",Improved,246,902,154.43e-06
"Alpha, A, C and AC",Improved,247,902,68.65e-06
"Alpha, A, C and AC",Improved,248,902,156.48e-06
"Alpha, A, C and AC",Improved,249,902,72.40e-06
"Alpha, A, C and AC",Improved,250,902,112.57e-06
"Alpha, A, C and AC",Generated,251,1002,1119.91e-06
"Alpha, A, C and AC",Generated,252,1002,124.56e-06
"Alpha, A, C and AC",Generated,253,1002,4121.37e-06
"Alpha, A, C and AC",Generated,254,1002,1221.96e-06
"Alpha, A, C and AC",Generated,255,1002,981.34e-06
"Alpha, A, C and AC",Improved,251,1002,103.23e-06
"Alpha, A, C and AC",Improved,252,1002,132.77e-06
"Alpha, A, C and AC",Improved,253,1002,123.45e-06
"Alpha, A, C and AC",Improved,254,1002,126.65e-06
"Alpha, A, C and AC",Improved,255,1002,39.75e-06
"Alpha, A, C and AC",Generated,256,1002,1364.88e-06
"Alpha, A, C and AC",Generated,257,1002,19300.65e-06
"Alpha, A, C and AC",Generated,258,1002,26787.20e-06
"Alpha, A, C and AC",Generated,259,1002,283.31e-06
"Alpha, A, C and AC",Generated,260,1002,1832.04e-06
"Alpha, A, C and AC",Improved,256,1002,5.36e-06
"Alpha, A, C and AC",Improved,257,1002,138.94e-06
"Alpha, A, C and AC",Improved,258,1002,173.15e-06
"Alpha, A, C and AC",Improved,259,1002,109.49e-06
"Alpha, A, C and AC",Improved,260,1002,32.38e-06
"Alpha, A, C and AC",Generated,261,1002,567.75e-06
"Alpha, A, C and AC",Generated,262,1002,1576.57e-06
"Alpha, A, C and AC",Generated,263,1002,417.18e-06
"Alpha, A, C and AC",Generated,264,1002,7648.09e-06
"Alpha, A, C and AC",Generated,265,1002,796.29e-06
"Alpha, A, C and AC",Improved,261,1002,47.67e-06
"Alpha, A, C and AC",Improved,262,1002,76.80e-06
"Alpha, A, C and AC",Improved,263,1002,38.09e-06
"Alpha, A, C and AC",Improved,264,1002,77.70e-06
"Alpha, A, C and AC",Improved,265,1002,26.62e-06
"Alpha, A, C and AC",Generated,266,1002,253.09e-06
"Alpha, A, C and AC",Generated,267,1002,813.98e-06
"Alpha, A, C and AC",Generated,268,1002,7581.13e-06
"Alpha, A, C and AC",Generated,269,1002,584.64e-06
"Alpha, A, C and AC",Generated,270,1002,184.42e-06
"Alpha, A, C and AC",Improved,266,1002,137.89e-06
"Alpha, A, C and AC",Improved,267,1002,81.94e-06
"Alpha, A, C and AC",Improved,268,1002,115.88e-06
"Alpha, A, C and AC",Improved,269,1002,156.26e-06
"Alpha, A, C and AC",Improved,270,1002,101.26e-06
"Alpha, A, C and AC",Generated,271,1002,4554.36e-06
"Alpha, A, C and AC",Generated,272,1002,47856.55e-06
"Alpha, A, C and AC",Generated,273,1002,5257.63e-06
"Alpha, A, C and AC",Generated,274,1002,477.32e-06
"Alpha, A, C and AC",Generated,275,1002,3696.22e-06
"Alpha, A, C and AC",Improved,271,1002,199.35e-06
"Alpha, A, C and AC",Improved,272,1002,266.54e-06
"Alpha, A, C and AC",Improved,273,1002,111.47e-06
"Alpha, A, C and AC",Improved,274,1002,131.86e-06
"Alpha, A, C and AC",Improved,275,1002,14.81e-06
"Alpha, A, C and AC",Generated,276,1102,1611.48e-06
"Alpha, A, C and AC",Generated,277,1102,234.91e-06
"Alpha, A, C and AC",Generated,278,1102,333.30e-06
"Alpha, A, C and AC",Generated,279,1102,138.03e-06
"Alpha, A, C and AC",Generated,280,1102,578.15e-06
"Alpha, A, C and AC",Improved,276,1102,17.53e-06
"Alpha, A, C and AC",Improved,277,1102,103.29e-06
"Alpha, A, C and AC",Improved,278,1102,89.42e-06
"Alpha, A, C and AC",Improved,279,1102,76.82e-06
"Alpha, A, C and AC",Improved,280,1102,83.38e-06
"Alpha, A, C and AC",Generated,281,1102,235.29e-06
"Alpha, A, C and AC",Generated,282,1102,6302.35e-06
"Alpha, A, C and AC",Generated,283,1102,4940.73e-06
"Alpha, A, C and AC",Generated,284,1102,179.45e-06
"Alpha, A, C and AC",Generated,285,1102,10263.74e-06
"Alpha, A, C and AC",Improved,281,1102,59.12e-06
"Alpha, A, C and AC",Improved,282,1102,100.15e-06
"Alpha, A, C and AC",Improved,283,1102,91.00e-06
"Alpha, A, C and AC",Improved,284,1102,97.64e-06
"Alpha, A, C and AC",Improved,285,1102,145.61e-06
"Alpha, A, C and AC",Generated,286,1102,3212.57e-06
"Alpha, A, C and AC",Generated,287,1102,1376.11e-06
"Alpha, A, C and AC",Generated,288,1102,4088.17e-06
"Alpha, A, C and AC",Generated,289,1102,999.86e-06
"Alpha, A, C and AC",Generated,290,1102,342.71e-06
"Alpha, A, C and AC",Improved,286,1102,202.76e-06
"Alpha, A, C and AC",Improved,287,1102,65.59e-06
"Alpha, A, C and AC",Improved,288,1102,19.27e-06
"Alpha, A, C and AC",Improved,289,1102,91.39e-06
"Alpha, A, C and AC",Improved,290,1102,126.89e-06
"Alpha, A, C and AC",Generated,291,1102,3.11e-03
"Alpha, A, C and AC",Generated,292,1102,1.16e-03
"Alpha, A, C and AC",Generated,293,1102,22.65e-03
"Alpha, A, C and AC",Generated,294,1102,1.38e-03
"Alpha, A, C and AC",Generated,295,1102,1.44e-03
"Alpha, A, C and AC",Improved,291,1102,175.20e-06
"Alpha, A, C and AC",Improved,292,1102,27.51e-06
"Alpha, A, C and AC",Improved,293,1102,200.64e-06
"Alpha, A, C and AC",Improved,294,1102,130.55e-06
"Alpha, A, C and AC",Improved,295,1102,150.83e-06
"Alpha, A, C and AC",Generated,296,1102,817.99e-06
"Alpha, A, C and AC",Generated,297,1102,4726.01e-06
"Alpha, A, C and AC",Generated,298,1102,287.65e-06
"Alpha, A, C and AC",Generated,299,1102,1419.59e-06
"Alpha, A, C and AC",Generated,300,1102,4012.74e-06
"Alpha, A, C and AC",Improved,296,1102,27.21e-06
"Alpha, A, C and AC",Improved,297,1102,82.73e-06
"Alpha, A, C and AC",Improved,298,1102,110.38e-06
"Alpha, A, C and AC",Improved,299,1102,16.99e-06
"Alpha, A, C and AC",Improved,300,1102,90.40e-06
"Alpha, A, C and AC",Generated,301,1202,2435.67e-06
"Alpha, A, C and AC",Generated,302,1202,3586.32e-06
"Alpha, A, C and AC",Generated,303,1202,519.13e-06
"Alpha, A, C and AC",Generated,304,1202,1197.74e-06
"Alpha, A, C and AC",Generated,305,1202,6630.32e-06
"Alpha, A, C and AC",Improved,301,1202,155.93e-06
"Alpha, A, C and AC",Improved,302,1202,34.64e-06
"Alpha, A, C and AC",Improved,303,1202,214.83e-06
"Alpha, A, C and AC",Improved,304,1202,240.69e-06
"Alpha, A, C and AC",Improved,305,1202,197.30e-06
"Alpha, A, C and AC",Generated,306,1202,2683.50e-06
"Alpha, A, C and AC",Generated,307,1202,16017.34e-06
"Alpha, A, C and AC",Generated,308,1202,2425.99e-06
"Alpha, A, C and AC",Generated,309,1202,6990.18e-06
"Alpha, A, C and AC",Generated,310,1202,472.86e-06
"Alpha, A, C and AC",Improved,306,1202,9.39e-06
"Alpha, A, C and AC",Improved,307,1202,147.79e-06
"Alpha, A, C and AC",Improved,308,1202,12.10e-06
"Alpha, A, C and AC",Improved,309,1202,119.13e-06
"Alpha, A, C and AC",Improved,310,1202,38.71e-06
"Alpha, A, C and AC",Generated,311,1202,1487.10e-06
